,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
506,2012,32.8055022074,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
507,2013,33.3335986818,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
508,2014,30.9012446161,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
509,2015,27.6546725178,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
510,2016,25.3062315101,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
511,2017,25.8528368532,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
512,2018,29.043321843,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
513,2019,30.3471627227,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
514,2020,27.4786154098,NE.TRD.GNFS.ZS,PAK,Pakistan,South Asia,Lower middle income,Blend
515,2009,48.4350610281,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
516,2010,50.3555054874,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
517,2011,48.0353994078,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
518,2012,47.1513903858,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
519,2013,46.2871494005,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
520,2014,47.8013412628,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
521,2015,49.3593493117,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
522,2016,46.5181198396,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
523,2017,46.8765243371,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
524,2018,51.580924661,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
525,2019,49.4443796531,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
526,2020,46.0830800914,NE.TRD.GNFS.ZS,RUS,Russian Federation,Europe & Central Asia,Upper middle income,IBRD
527,2009,49.5875353279,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
528,2010,50.4060871626,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
529,2011,54.6363504359,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
530,2012,55.5826171933,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
531,2013,58.8750276301,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
532,2014,59.4995740551,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
533,2015,56.7266761447,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
534,2016,55.8612575049,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
535,2017,53.5359318294,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
536,2018,54.5075835751,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
537,2019,54.1502462507,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
538,2020,51.1268459418,NE.TRD.GNFS.ZS,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD
539,2009,134.7063177218,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
540,2010,152.2173685762,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
541,2011,162.9145502684,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
542,2012,156.5539303246,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
543,2013,165.0942369726,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
544,2014,169.534513197,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
545,2015,178.7674147158,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
546,2016,184.6862783114,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
547,2017,200.3845804264,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
548,2018,208.3066658583,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
549,2019,211.4998174695,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
550,2020,208.2540764594,NE.TRD.GNFS.ZS,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
551,2009,-0.2359780967,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
552,2010,7.5720672607,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
553,2011,3.9163820744,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
554,2012,1.762488842,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
555,2013,2.7436966896,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
556,2014,0.1447073519,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
