,Year,value,indicator,Country Code,Country Name,Region,Income Group,Lending Type
2604,2019,83.7048780488,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
2605,2020,83.8371707317,SP.DYN.LE00.IN,CHE,Switzerland,Europe & Central Asia,High income,Not classified
2606,2016,70.315,SP.DYN.LE00.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
2607,2017,70.967,SP.DYN.LE00.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
2608,2018,71.779,SP.DYN.LE00.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
2609,2019,72.697,SP.DYN.LE00.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
2610,2020,73.651,SP.DYN.LE00.IN,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA
2611,2016,70.397,SP.DYN.LE00.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
2612,2017,70.647,SP.DYN.LE00.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
2613,2018,70.879,SP.DYN.LE00.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
2614,2019,71.097,SP.DYN.LE00.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
2615,2020,71.301,SP.DYN.LE00.IN,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA
2616,2016,63.844,SP.DYN.LE00.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
2617,2017,64.479,SP.DYN.LE00.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
2618,2018,65.015,SP.DYN.LE00.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
2619,2019,65.456,SP.DYN.LE00.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
2620,2020,65.815,SP.DYN.LE00.IN,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA
2621,2016,76.403,SP.DYN.LE00.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
2622,2017,76.683,SP.DYN.LE00.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
2623,2018,76.931,SP.DYN.LE00.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
2624,2019,77.15,SP.DYN.LE00.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
2625,2020,77.344,SP.DYN.LE00.IN,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD
2626,2016,68.735,SP.DYN.LE00.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
2627,2017,69.007,SP.DYN.LE00.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
2628,2018,69.26,SP.DYN.LE00.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
2629,2019,69.495,SP.DYN.LE00.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
2630,2020,69.712,SP.DYN.LE00.IN,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend
2631,2016,60.22,SP.DYN.LE00.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
2632,2017,60.489,SP.DYN.LE00.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
2633,2018,60.76,SP.DYN.LE00.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
2634,2019,61.042,SP.DYN.LE00.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
2635,2020,61.34,SP.DYN.LE00.IN,TGO,Togo,Sub-Saharan Africa ,Low income,IDA
2636,2016,70.607,SP.DYN.LE00.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
2637,2017,70.701,SP.DYN.LE00.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
2638,2018,70.801,SP.DYN.LE00.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
2639,2019,70.907,SP.DYN.LE00.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
2640,2020,71.018,SP.DYN.LE00.IN,TON,Tonga,East Asia & Pacific,Upper middle income,IDA
2641,2016,73.1,SP.DYN.LE00.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
2642,2017,73.245,SP.DYN.LE00.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
2643,2018,73.38,SP.DYN.LE00.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
2644,2019,73.507,SP.DYN.LE00.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
2645,2020,73.628,SP.DYN.LE00.IN,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD
2646,2016,76.115,SP.DYN.LE00.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2647,2017,76.31,SP.DYN.LE00.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2648,2018,76.505,SP.DYN.LE00.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2649,2019,76.699,SP.DYN.LE00.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2650,2020,76.891,SP.DYN.LE00.IN,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD
2651,2016,76.86,SP.DYN.LE00.IN,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
2652,2017,77.161,SP.DYN.LE00.IN,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
2653,2018,77.437,SP.DYN.LE00.IN,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
2654,2019,77.691,SP.DYN.LE00.IN,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
2655,2020,77.928,SP.DYN.LE00.IN,TUR,Turkey,Europe & Central Asia,Upper middle income,IBRD
2656,2016,67.835,SP.DYN.LE00.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2657,2017,67.956,SP.DYN.LE00.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2658,2018,68.073,SP.DYN.LE00.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2659,2019,68.191,SP.DYN.LE00.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2660,2020,68.313,SP.DYN.LE00.IN,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD
2661,2016,61.986,SP.DYN.LE00.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2662,2017,62.516,SP.DYN.LE00.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2663,2018,62.973,SP.DYN.LE00.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2664,2019,63.368,SP.DYN.LE00.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2665,2020,63.713,SP.DYN.LE00.IN,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA
2666,2016,71.4763414634,SP.DYN.LE00.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2667,2017,71.7809756098,SP.DYN.LE00.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2668,2018,71.5826829268,SP.DYN.LE00.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2669,2019,71.8273170732,SP.DYN.LE00.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2670,2020,71.9746585366,SP.DYN.LE00.IN,UKR,Ukraine,Europe & Central Asia,Lower middle income,IBRD
2671,2016,77.47,SP.DYN.LE00.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2672,2017,77.647,SP.DYN.LE00.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2673,2018,77.814,SP.DYN.LE00.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2674,2019,77.972,SP.DYN.LE00.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2675,2020,78.12,SP.DYN.LE00.IN,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified
2676,2016,81.156097561,SP.DYN.LE00.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2677,2017,81.256097561,SP.DYN.LE00.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2678,2018,81.256097561,SP.DYN.LE00.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2679,2019,81.2048780488,SP.DYN.LE00.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2680,2020,81.3712926829,SP.DYN.LE00.IN,GBR,United Kingdom,Europe & Central Asia,High income,Not classified
2681,2016,78.5390243902,SP.DYN.LE00.IN,USA,United States,North America,High income,Not classified
2682,2017,78.5390243902,SP.DYN.LE00.IN,USA,United States,North America,High income,Not classified
2683,2018,78.6390243902,SP.DYN.LE00.IN,USA,United States,North America,High income,Not classified
2684,2019,78.787804878,SP.DYN.LE00.IN,USA,United States,North America,High income,Not classified
2685,2020,78.8515853659,SP.DYN.LE00.IN,USA,United States,North America,High income,Not classified
2686,2016,77.498,SP.DYN.LE00.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2687,2017,77.632,SP.DYN.LE00.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2688,2018,77.77,SP.DYN.LE00.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2689,2019,77.911,SP.DYN.LE00.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2690,2020,78.056,SP.DYN.LE00.IN,URY,Uruguay,Latin America & Caribbean ,High income,IBRD
2691,2016,71.171,SP.DYN.LE00.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2692,2017,71.388,SP.DYN.LE00.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2693,2018,71.573,SP.DYN.LE00.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2694,2019,71.725,SP.DYN.LE00.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2695,2020,71.7804146341,SP.DYN.LE00.IN,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend
2696,2016,70.021,SP.DYN.LE00.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2697,2017,70.172,SP.DYN.LE00.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2698,2018,70.323,SP.DYN.LE00.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2699,2019,70.474,SP.DYN.LE00.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2700,2020,70.623,SP.DYN.LE00.IN,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA
2701,2016,72.405,SP.DYN.LE00.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2702,2017,72.246,SP.DYN.LE00.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2703,2018,72.128,SP.DYN.LE00.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2704,2019,72.064,SP.DYN.LE00.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2705,2020,72.066,SP.DYN.LE00.IN,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD
2706,2016,75.172,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2707,2017,75.241,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2708,2018,75.317,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2709,2019,75.4,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2710,2020,75.493,SP.DYN.LE00.IN,VNM,Vietnam,East Asia & Pacific,Lower middle income,IBRD
2711,2016,79.1682926829,SP.DYN.LE00.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
2712,2017,79.3682926829,SP.DYN.LE00.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
2713,2018,79.5195121951,SP.DYN.LE00.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
2714,2019,79.6682926829,SP.DYN.LE00.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
2715,2020,80.6211707317,SP.DYN.LE00.IN,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified
2716,2016,73.589,SP.DYN.LE00.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
2717,2017,73.74,SP.DYN.LE00.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
2718,2018,73.895,SP.DYN.LE00.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
2719,2019,74.053,SP.DYN.LE00.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
2720,2020,74.2035365854,SP.DYN.LE00.IN,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified
2721,2016,66.087,SP.DYN.LE00.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2722,2017,66.086,SP.DYN.LE00.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2723,2018,66.096,SP.DYN.LE00.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2724,2019,66.125,SP.DYN.LE00.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2725,2020,66.181,SP.DYN.LE00.IN,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA
2726,2016,62.464,SP.DYN.LE00.IN,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
2727,2017,63.043,SP.DYN.LE00.IN,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
2728,2018,63.51,SP.DYN.LE00.IN,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
2729,2019,63.886,SP.DYN.LE00.IN,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
2730,2020,64.194,SP.DYN.LE00.IN,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA
2731,2016,60.294,SP.DYN.LE00.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2732,2017,60.812,SP.DYN.LE00.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2733,2018,61.195,SP.DYN.LE00.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2734,2019,61.49,SP.DYN.LE00.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2735,2020,61.738,SP.DYN.LE00.IN,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend
2736,2000,-0.7889989018,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2737,2001,-4.4088397026,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2738,2002,-10.89448452,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2739,2003,8.8370409012,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2740,2004,9.0295734406,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2741,2005,9.1984891891,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2742,2006,8.4028682709,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2743,2007,7.9655733109,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2744,2008,3.0749454498,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2745,2009,0.0500244573,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2746,2010,9.4515781403,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2747,2011,8.3864517212,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2748,2012,0.8017601967,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2749,2013,2.8853518963,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2750,2014,0.45360547300000004,6.0.GDP_growth,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD
2751,2000,2.5078108311,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2752,2001,1.6837991476,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2753,2002,2.4855656624,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2754,2003,2.7113399506,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2755,2004,4.1732954979,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2756,2005,4.421432972,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2757,2006,4.7970089912,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2758,2007,4.5643839836,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2759,2008,6.1484971046,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2760,2009,3.3570013046,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2761,2010,4.1267223358,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2762,2011,5.2040925026,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2763,2012,5.1222748756,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2764,2013,6.7960119247,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2765,2014,5.4605698585999995,6.0.GDP_growth,BOL,Bolivia,Latin America & Caribbean ,Lower middle income,IBRD
2766,2000,4.3830246925,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2767,2001,1.2790247202,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2768,2002,3.0717248917,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2769,2003,1.2232054472,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2770,2004,5.6606736183,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2771,2005,3.1489000320000002,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2772,2006,3.9993243217,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2773,2007,6.0058016777,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2774,2008,5.0193161964,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2775,2009,-0.2359780967,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2776,2010,7.5720672607,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2777,2011,3.9163820744,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2778,2012,1.762488842,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2779,2013,2.7436966896,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2780,2014,0.1447073519,6.0.GDP_growth,BRA,Brazil,Latin America & Caribbean ,Upper middle income,IBRD
2781,2000,4.4957928658,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2782,2001,3.348180294,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2783,2002,2.166908741,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2784,2003,3.9567484856,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2785,2004,6.0410866737,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2786,2005,5.5594525337,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2787,2006,4.4049725533,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2788,2007,5.1608257294,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2789,2008,3.292454958,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2790,2009,-1.0364317894,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2791,2010,5.7537088394,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2792,2011,5.8396406174,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2793,2012,5.4571304321,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2794,2013,4.226190567,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2795,2014,1.8940490483999999,6.0.GDP_growth,CHL,Chile,Latin America & Caribbean ,High income,IBRD
2796,2000,4.4199929237,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2797,2001,1.6778982878000002,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2798,2002,2.5039803982,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2799,2003,3.9182720184,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2800,2004,5.3330221176,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2801,2005,4.7065558434,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2802,2006,6.6975154877000005,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2803,2007,6.9006276131,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2804,2008,3.5468049049,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2805,2009,1.6515492201000002,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2806,2010,3.9718008041,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2807,2011,6.5895113945,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2808,2012,4.043943882,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2809,2013,4.9362893105,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2810,2014,4.5525012016,6.0.GDP_growth,COL,Colombia,Latin America & Caribbean ,Upper middle income,IBRD
2811,2000,1.8008246422,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2812,2001,1.0763963461,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2813,2002,2.9021852016,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2814,2003,6.4045109749,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2815,2004,4.2594528198,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2816,2005,5.8863773346,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2817,2006,8.7796411514,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2818,2007,7.9353404045,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2819,2008,2.7316203117,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2820,2009,-1.0157188177,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2821,2010,4.9543204308,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2822,2011,4.5177464485000005,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2823,2012,5.1675829887,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2824,2013,3.4372739792,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2825,2014,3.5023522377000003,6.0.GDP_growth,CRI,Costa Rica,Latin America & Caribbean ,Upper middle income,IBRD
2826,2000,5.6566047668,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2827,2001,1.8092294931000001,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2828,2002,5.788207531,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2829,2003,-0.2533588111,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2830,2004,1.3119581938,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2831,2005,9.2627496719,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2832,2006,10.6711549759,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2833,2007,8.4746246338,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2834,2008,3.1437115669,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2835,2009,0.9357813001,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2836,2010,8.3021526337,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2837,2011,2.8208844662,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2838,2012,2.6295061111,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2839,2013,4.777741909,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2840,2014,7.3408784866,6.0.GDP_growth,DOM,Dominican Republic,Latin America & Caribbean ,Upper middle income,IBRD
2841,2000,1.0918015242,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2842,2001,4.0156297684,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2843,2002,4.0967764854,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2844,2003,2.722877264,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2845,2004,8.2110204697,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2846,2005,5.291308403,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2847,2006,4.4035263062,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2848,2007,2.1900639534,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
2849,2008,6.3571305275,6.0.GDP_growth,ECU,Ecuador,Latin America & Caribbean ,Upper middle income,IBRD
